HTAN_Data_File_ID,Imaging_Assay_Type
HTA1_330_1082311_02284,ExSeq
HTA1_330_1082311_02285,ExSeq
HTA1_330_1082311_02286,ExSeq
HTA1_330_1082311_02287,ExSeq
HTA1_330_1082311_02288,ExSeq
HTA1_330_1082311_02289,ExSeq
HTA1_330_1082311_02290,ExSeq
HTA1_330_1082311_02291,ExSeq
HTA1_330_1082311_02292,ExSeq
HTA1_330_1082311_02293,ExSeq
HTA1_330_1082311_02294,ExSeq
HTA1_330_1082311_02295,ExSeq
HTA1_330_1082311_02296,ExSeq
HTA1_330_1082311_02297,ExSeq
HTA1_330_1082311_02298,ExSeq
HTA1_330_1082311_02299,ExSeq
HTA1_330_1082311_02300,ExSeq
HTA1_330_1082311_02301,ExSeq
HTA1_330_1082311_02302,ExSeq
HTA1_330_1082311_02303,ExSeq
HTA1_330_1082311_02304,ExSeq
HTA1_330_1082311_02305,ExSeq
HTA1_330_1082311_02306,ExSeq
HTA1_330_1082311_02307,ExSeq
HTA1_330_1082311_02308,ExSeq
HTA1_330_1082311_02309,ExSeq
HTA1_330_1082311_02310,ExSeq
HTA1_330_1082311_02311,ExSeq
HTA1_330_1082311_02312,ExSeq
HTA1_330_1082311_02313,ExSeq
HTA1_330_1082311_02314,ExSeq
HTA1_330_1082311_02315,ExSeq
HTA1_330_1082311_02316,ExSeq
HTA1_330_1082311_02317,ExSeq
HTA1_330_1082311_02318,ExSeq
HTA1_330_1082311_02319,ExSeq
HTA1_330_1082311_02320,ExSeq
HTA1_330_1082311_02321,ExSeq
HTA1_330_1082311_02322,ExSeq
HTA1_330_1082311_02323,ExSeq
HTA1_330_1082311_02324,ExSeq
HTA1_330_1082311_02325,ExSeq
HTA1_330_1082311_02326,ExSeq
HTA1_330_1082311_02327,ExSeq
HTA1_330_1082311_02328,ExSeq
HTA1_330_1082311_02329,ExSeq
HTA1_330_1082311_02330,ExSeq
HTA1_330_1082311_02331,ExSeq
HTA1_330_1082311_02332,ExSeq
HTA1_330_1082311_02333,ExSeq
HTA1_330_1082311_02334,ExSeq
HTA1_330_1082311_02335,ExSeq
HTA1_330_1082311_02336,ExSeq
HTA1_330_1082311_02337,ExSeq
HTA1_330_1082311_02338,ExSeq
HTA1_330_1082311_02339,ExSeq
HTA1_330_1082311_02340,ExSeq
HTA1_330_1082311_02341,ExSeq
HTA1_330_1082311_02342,ExSeq
HTA1_330_1082311_02343,ExSeq
HTA1_330_1082311_02344,ExSeq
HTA1_330_1082311_02345,ExSeq
HTA1_330_1082311_02346,ExSeq
HTA1_330_1082311_02347,ExSeq
HTA1_330_1082311_02348,ExSeq
HTA1_330_1082311_02349,ExSeq
HTA1_330_1082311_02350,ExSeq
HTA1_330_1082311_02351,ExSeq
HTA1_330_1082311_02352,ExSeq
HTA1_330_1082311_02353,ExSeq
HTA1_330_1082311_02354,ExSeq
HTA1_330_1082311_02355,ExSeq
HTA1_330_1082311_02356,ExSeq
HTA1_330_1082311_02357,ExSeq
HTA1_330_1082311_02358,ExSeq
HTA1_330_1082311_02359,ExSeq
HTA1_330_1082311_02360,ExSeq
HTA1_330_1082311_02361,ExSeq
HTA1_330_1082311_02362,ExSeq
HTA1_330_1082311_02363,ExSeq
HTA1_330_1082311_02364,ExSeq
HTA1_330_1082311_02365,ExSeq
HTA1_330_1082311_02366,ExSeq
HTA1_330_1082311_02367,ExSeq
HTA1_330_1082311_02368,ExSeq
HTA1_330_1082311_02369,ExSeq
HTA1_330_1082311_02370,ExSeq
HTA1_330_1082311_02371,ExSeq
HTA1_330_1082311_02372,ExSeq
HTA1_330_1082311_02373,ExSeq
HTA1_330_1082311_02374,ExSeq
HTA1_330_1082311_02375,ExSeq
HTA1_330_1082311_02376,ExSeq
HTA1_330_1082311_02377,ExSeq
HTA1_330_1082311_02378,ExSeq
HTA1_330_1082311_02379,ExSeq
HTA1_330_1082311_02380,ExSeq
HTA1_330_1082311_02381,ExSeq
HTA1_330_1082311_02382,ExSeq
HTA1_330_1082311_02383,ExSeq
HTA1_330_1082311_02384,ExSeq
HTA1_330_1082311_02385,ExSeq
HTA1_330_1082311_02386,ExSeq
HTA1_330_1082311_02387,ExSeq
HTA1_330_1082311_02388,ExSeq
HTA1_330_1082311_02389,ExSeq
HTA1_330_1082311_02390,ExSeq
HTA1_330_1082311_02391,ExSeq
HTA1_330_1082311_02392,ExSeq
HTA1_330_1082311_02393,ExSeq
HTA1_330_1082311_02394,ExSeq
HTA1_330_1082311_02395,ExSeq
HTA1_330_1082311_02396,ExSeq
HTA1_330_1082311_02397,ExSeq
HTA1_330_1082311_02398,ExSeq
HTA1_330_1082311_02399,ExSeq
HTA1_330_1082311_02400,ExSeq
HTA1_330_1082311_02401,ExSeq
HTA1_330_1082311_02402,ExSeq
HTA1_330_1082311_02403,ExSeq
HTA1_330_1082311_02404,ExSeq
HTA1_330_1082311_02405,ExSeq
HTA1_330_1082311_02406,ExSeq
HTA1_330_1082311_02407,ExSeq
HTA1_330_1082311_02408,ExSeq
HTA1_330_1082311_02409,ExSeq
HTA1_330_1082311_02410,ExSeq
HTA1_330_1082311_02411,ExSeq
HTA1_330_1082311_02412,ExSeq
HTA1_330_1082311_02413,ExSeq
HTA1_330_1082311_02414,ExSeq
HTA1_330_1082311_02415,ExSeq
HTA1_330_1082311_02416,ExSeq
HTA1_330_1082311_02417,ExSeq
HTA1_330_1082311_02418,ExSeq
HTA1_330_1082311_02419,ExSeq
HTA1_330_1082311_02420,ExSeq
HTA1_330_1082311_02421,ExSeq
HTA1_330_1082311_02422,ExSeq
HTA1_330_1082311_02423,ExSeq
HTA1_330_1082311_02424,ExSeq
HTA1_330_1082311_02425,ExSeq
HTA1_330_1082311_02426,ExSeq
HTA1_330_1082311_02427,ExSeq
HTA1_330_1082311_02428,ExSeq
HTA1_330_1082311_02429,ExSeq
HTA1_330_1082311_02430,ExSeq
HTA1_330_1082311_02431,ExSeq
HTA1_330_1082311_02432,ExSeq
HTA1_330_1082311_02433,ExSeq
HTA1_330_1082311_02434,ExSeq
HTA1_330_1082311_02435,ExSeq
HTA1_330_1082311_02436,ExSeq
HTA1_330_1082311_02437,ExSeq
HTA1_330_1082311_02438,ExSeq
HTA1_330_1082311_02439,ExSeq
HTA1_330_1082311_02440,ExSeq
HTA1_330_1082311_02441,ExSeq
HTA1_330_1082311_02442,ExSeq
HTA1_330_1082311_02443,ExSeq
HTA1_330_1082311_02444,ExSeq
HTA1_330_1082311_02445,ExSeq
HTA1_330_1082311_02446,ExSeq
HTA1_330_1082311_02447,ExSeq
HTA1_330_1082311_02448,ExSeq
HTA1_330_1082311_02449,ExSeq
HTA1_330_1082311_02450,ExSeq
HTA1_330_1082311_02451,ExSeq
HTA1_330_1082311_02452,ExSeq
HTA1_330_1082311_02453,ExSeq
HTA1_330_1082311_02454,ExSeq
HTA1_330_1082311_02455,ExSeq
HTA1_330_1082311_02456,ExSeq
HTA1_330_1082311_02457,ExSeq
HTA1_330_1082311_02458,ExSeq
HTA1_330_1082311_02459,ExSeq
HTA1_330_1082311_02460,ExSeq
HTA1_330_1082311_02461,ExSeq
HTA1_330_1082311_02462,ExSeq
HTA1_330_1082311_02463,ExSeq
HTA1_330_1082311_02464,ExSeq
HTA1_330_1082311_02465,ExSeq
HTA1_330_1082311_02466,ExSeq
HTA1_330_1082311_02467,ExSeq
HTA1_330_1082311_02468,ExSeq
HTA1_330_1082311_02469,ExSeq
HTA1_330_1082311_02470,ExSeq
HTA1_330_1082311_02471,ExSeq
HTA1_330_1082311_02472,ExSeq
HTA1_330_1082311_02473,ExSeq
HTA1_330_1082311_02474,ExSeq
HTA1_330_1082311_02475,ExSeq
HTA1_330_1082311_02476,ExSeq
HTA1_330_1082311_02477,ExSeq
HTA1_330_1082311_02478,ExSeq
HTA1_330_1082311_02479,ExSeq
HTA1_330_1082311_02480,ExSeq
HTA1_330_1082311_02481,ExSeq
HTA1_330_1082311_02482,ExSeq
HTA1_330_1082311_02483,ExSeq
HTA1_330_1082311_02484,ExSeq
HTA1_330_1082311_02485,ExSeq
HTA1_330_1082311_02486,ExSeq
HTA1_330_1082311_02487,ExSeq
HTA1_330_1082311_02488,ExSeq
HTA1_330_1082311_02489,ExSeq
HTA1_330_1082311_02490,ExSeq
HTA1_330_1082311_02491,ExSeq
HTA1_330_1082311_02492,ExSeq
HTA1_330_1082311_02493,ExSeq
HTA1_330_1082311_02494,ExSeq
HTA1_330_1082311_02495,ExSeq
HTA1_330_1082311_02496,ExSeq
HTA1_330_1082311_02497,ExSeq
HTA1_330_1082311_02498,ExSeq
HTA1_330_1082311_02499,ExSeq
HTA1_330_1082311_02500,ExSeq
HTA1_330_1082311_02501,ExSeq
HTA1_330_1082311_02502,ExSeq
HTA1_330_1082311_02503,ExSeq
HTA1_330_1082311_02504,ExSeq
HTA1_330_1082311_02505,ExSeq
HTA1_330_1082311_02506,ExSeq
HTA1_330_1082311_02507,ExSeq
HTA1_330_1082311_02508,ExSeq
HTA1_330_1082311_02509,ExSeq
HTA1_330_1082311_02510,ExSeq
HTA1_330_1082311_02511,ExSeq
HTA1_330_1082311_02512,ExSeq
HTA1_330_1082311_02513,ExSeq
HTA1_330_1082311_02514,ExSeq
HTA1_330_1082311_02515,ExSeq
HTA1_330_1082311_02516,ExSeq
HTA1_330_1082311_02517,ExSeq
HTA1_330_1082311_02518,ExSeq
HTA1_330_1082311_02519,ExSeq
HTA1_330_1082311_02520,ExSeq
HTA1_330_1082311_02521,ExSeq
HTA1_330_1082311_02522,ExSeq
HTA1_330_1082311_02523,ExSeq
HTA1_330_1082311_02524,ExSeq
HTA1_330_1082311_02525,ExSeq
HTA1_330_1082311_02526,ExSeq
HTA1_330_1082311_02527,ExSeq
HTA1_330_1082311_02528,ExSeq
HTA1_330_1082311_02529,ExSeq
HTA1_330_1082311_02530,ExSeq
HTA1_330_1082311_02531,ExSeq
HTA1_330_1082311_02532,ExSeq
HTA1_330_1082311_02533,ExSeq
HTA1_330_1082311_02534,ExSeq
HTA1_330_1082311_02535,ExSeq
HTA1_330_1082311_02536,ExSeq
HTA1_330_1082311_02537,ExSeq
HTA1_330_1082311_02538,ExSeq
HTA1_330_1082311_02539,ExSeq
HTA1_330_1082311_02540,ExSeq
HTA1_330_1082311_02541,ExSeq
HTA1_330_1082311_02542,ExSeq
HTA1_330_1082311_02543,ExSeq
HTA1_330_1082311_02544,ExSeq
HTA1_330_1082311_02545,ExSeq
HTA1_330_1082311_02546,ExSeq
HTA1_330_1082311_02547,ExSeq
HTA1_330_1082311_02548,ExSeq
HTA1_330_1082311_02549,ExSeq
HTA1_330_1082311_02550,ExSeq
HTA1_330_1082311_02551,ExSeq
HTA1_330_1082311_02552,ExSeq
HTA1_330_1082311_02553,ExSeq
HTA1_330_1082311_02554,ExSeq
HTA1_330_1082311_02555,ExSeq
HTA1_330_1082311_02556,ExSeq
HTA1_330_1082311_02557,ExSeq
HTA1_330_1082311_02558,ExSeq
HTA1_330_1082311_02559,ExSeq
HTA1_330_1082311_02560,ExSeq
HTA1_330_1082311_02561,ExSeq
HTA1_330_1082311_02562,ExSeq
HTA1_330_1082311_02563,ExSeq
HTA1_330_1082311_02564,ExSeq
HTA1_330_1082311_02565,ExSeq
HTA1_330_1082311_02566,ExSeq
HTA1_330_1082311_02567,ExSeq
HTA1_330_1082311_02568,ExSeq
HTA1_330_1082311_02569,ExSeq
HTA1_330_1082311_02570,ExSeq
HTA1_330_1082311_02571,ExSeq
HTA1_330_1082311_02572,ExSeq
HTA1_330_1082311_02573,ExSeq
HTA1_330_1082311_02574,ExSeq
HTA1_330_1082311_02575,ExSeq
HTA1_330_1082311_02576,ExSeq
HTA1_330_1082311_02577,ExSeq
HTA1_330_1082311_02578,ExSeq
HTA1_330_1082311_02579,ExSeq
HTA1_330_1082311_02580,ExSeq
HTA1_330_1082311_02581,ExSeq
HTA1_330_1082311_02582,ExSeq
HTA1_330_1082311_02583,ExSeq
HTA1_330_1082311_02584,ExSeq
HTA1_330_1082311_02585,ExSeq
HTA1_330_1082311_02586,ExSeq
HTA1_330_1082311_02587,ExSeq
HTA1_330_1082311_02588,ExSeq
HTA1_330_1082311_02589,ExSeq
HTA1_330_1082311_02590,ExSeq
HTA1_330_1082311_02591,ExSeq
HTA1_330_1082311_02592,ExSeq
HTA1_330_1082311_02593,ExSeq
HTA1_330_1082311_02594,ExSeq
HTA1_330_1082311_02595,ExSeq
HTA1_330_1082311_02596,ExSeq
HTA1_330_1082311_02597,ExSeq
HTA1_330_1082311_02598,ExSeq
HTA1_330_1082311_02599,ExSeq
HTA1_330_1082311_02600,ExSeq
HTA1_330_1082311_02601,ExSeq
HTA1_330_1082311_02602,ExSeq
HTA1_330_1082311_02603,ExSeq
HTA1_330_1082311_02604,ExSeq
HTA1_330_1082311_02605,ExSeq
HTA1_330_1082311_02606,ExSeq
HTA1_330_1082311_02607,ExSeq
HTA1_330_1082311_02608,ExSeq
HTA1_330_1082311_02609,ExSeq
HTA1_330_1082311_02610,ExSeq
HTA1_330_1082311_02611,ExSeq
HTA1_330_1082311_02612,ExSeq
HTA1_330_1082311_02613,ExSeq
HTA1_330_1082311_02614,ExSeq
HTA1_330_1082311_02615,ExSeq
HTA1_330_1082311_02616,ExSeq
HTA1_330_1082311_02617,ExSeq
HTA1_330_1082311_02618,ExSeq
HTA1_330_1082311_02619,ExSeq
HTA1_330_1082311_02620,ExSeq
HTA1_330_1082311_02621,ExSeq
HTA1_330_1082311_02622,ExSeq
HTA1_330_1082311_02623,ExSeq
HTA1_330_1082311_02624,ExSeq
HTA1_330_1082311_02625,ExSeq
HTA1_330_1082311_02626,ExSeq
HTA1_330_1082311_02627,ExSeq
HTA1_330_1082311_02628,ExSeq
HTA1_330_1082311_02629,ExSeq
HTA1_330_1082311_02630,ExSeq
HTA1_330_1082311_02631,ExSeq
HTA1_330_1082311_02632,ExSeq
HTA1_330_1082311_02633,ExSeq
HTA1_330_1082311_02634,ExSeq
HTA1_330_1082311_02635,ExSeq
HTA1_330_1082311_02636,ExSeq
HTA1_330_1082311_02637,ExSeq
HTA1_330_1082311_02638,ExSeq
HTA1_330_1082311_02639,ExSeq
HTA1_330_1082311_02640,ExSeq
HTA1_330_1082311_02641,ExSeq
HTA1_330_1082311_02642,ExSeq
HTA1_330_1082311_02643,ExSeq
HTA1_330_1082311_02644,ExSeq
HTA1_330_1082311_02645,ExSeq
HTA1_330_1082311_02646,ExSeq
HTA1_330_1082311_02647,ExSeq
HTA1_330_1082311_02648,ExSeq
HTA1_330_1082311_02649,ExSeq
HTA1_330_1082311_02650,ExSeq
HTA1_330_1082311_02651,ExSeq
HTA1_330_1082311_02652,ExSeq
HTA1_330_1082311_02653,ExSeq
HTA1_330_1082311_02654,ExSeq
HTA1_330_1082311_02655,ExSeq
HTA1_330_1082311_02656,ExSeq
HTA1_330_1082311_02657,ExSeq
HTA1_330_1082311_02658,ExSeq
HTA1_330_1082311_02659,ExSeq
HTA1_330_1082311_02660,ExSeq
HTA1_330_1082311_02661,ExSeq
HTA1_330_1082311_02662,ExSeq
HTA1_330_1082311_02663,ExSeq
HTA1_330_1082311_02664,ExSeq
HTA1_330_1082311_02665,ExSeq
HTA1_330_1082311_02666,ExSeq
HTA1_330_1082311_02667,ExSeq
HTA1_330_1082311_02668,ExSeq
HTA1_330_1082311_02669,ExSeq
HTA1_330_1082311_02670,ExSeq
HTA1_330_1082311_02671,ExSeq
HTA1_330_1082311_02672,ExSeq
HTA1_330_1082311_02673,ExSeq
HTA1_330_1082311_02674,ExSeq
HTA1_330_1082311_02675,ExSeq
HTA1_330_1082311_02676,ExSeq
HTA1_330_1082311_02677,ExSeq
HTA1_330_1082311_02678,ExSeq
HTA1_330_1082311_02679,ExSeq
HTA1_330_1082311_02680,ExSeq
HTA1_330_1082311_02681,ExSeq
HTA1_330_1082311_02682,ExSeq
HTA1_330_1082311_02683,ExSeq
HTA1_330_1082311_02684,ExSeq
HTA1_330_1082311_02685,ExSeq
HTA1_330_1082311_02686,ExSeq
HTA1_330_1082311_02687,ExSeq
HTA1_330_1082311_02688,ExSeq
HTA1_330_1082311_02689,ExSeq
HTA1_330_1082311_02690,ExSeq
HTA1_330_1082311_02691,ExSeq
HTA1_330_1082311_02692,ExSeq
HTA1_330_1082311_02693,ExSeq
HTA1_330_1082311_02694,ExSeq
HTA1_330_1082311_02695,ExSeq
HTA1_330_1082311_02696,ExSeq
HTA1_330_1082311_02697,ExSeq
HTA1_330_1082311_02698,ExSeq
HTA1_330_1082311_02699,ExSeq
HTA1_330_1082311_02700,ExSeq
HTA1_330_1082311_02701,ExSeq
HTA1_330_1082311_02702,ExSeq
HTA1_330_1082311_02703,ExSeq
HTA1_330_1082311_02704,ExSeq
HTA1_330_1082311_02705,ExSeq
HTA1_330_1082311_02706,ExSeq
HTA1_330_1082311_02707,ExSeq
HTA1_330_1082311_02708,ExSeq
HTA1_330_1082311_02709,ExSeq
HTA1_330_1082311_02710,ExSeq
HTA1_330_1082311_02711,ExSeq
HTA1_330_1082311_02712,ExSeq
HTA1_330_1082311_02713,ExSeq
HTA1_330_1082311_02714,ExSeq
HTA1_330_1082311_02715,ExSeq
HTA1_330_1082311_02716,ExSeq
HTA1_330_1082311_02717,ExSeq
HTA1_330_1082311_02718,ExSeq
HTA1_330_1082311_02719,ExSeq
HTA1_330_1082311_02720,ExSeq
HTA1_330_1082311_02721,ExSeq
HTA1_330_1082311_02722,ExSeq
HTA1_330_1082311_02723,ExSeq
HTA1_330_1082311_02724,ExSeq
HTA1_330_1082311_02725,ExSeq
HTA1_330_1082311_02726,ExSeq
HTA1_330_1082311_02727,ExSeq
HTA1_330_1082311_02728,ExSeq
HTA1_330_1082311_02729,ExSeq
HTA1_330_1082311_02730,ExSeq
HTA1_330_1082311_02731,ExSeq
HTA1_330_1082311_02732,ExSeq
HTA1_330_1082311_02733,ExSeq
HTA1_330_1082311_02734,ExSeq
HTA1_330_1082311_02735,ExSeq
HTA1_330_1082311_02736,ExSeq
HTA1_330_1082311_02737,ExSeq
HTA1_330_1082311_02738,ExSeq
HTA1_330_1082311_02739,ExSeq
HTA1_330_1082311_02740,ExSeq
HTA1_330_1082311_02741,ExSeq
HTA1_330_1082311_02742,ExSeq
HTA1_330_1082311_02743,ExSeq
HTA1_330_1082311_02744,ExSeq
HTA1_330_1082311_02745,ExSeq
HTA1_330_1082311_02746,ExSeq
HTA1_330_1082311_02747,ExSeq
HTA1_330_1082311_02748,ExSeq
HTA1_330_1082311_02749,ExSeq
HTA1_330_1082311_02750,ExSeq
HTA1_330_1082311_02751,ExSeq
HTA1_330_1082311_02752,ExSeq
HTA1_330_1082311_02753,ExSeq
HTA1_330_1082311_02754,ExSeq
HTA1_330_1082311_02755,ExSeq
HTA1_330_1082311_02756,ExSeq
HTA1_330_1082311_02757,ExSeq
HTA1_330_1082311_02758,ExSeq
HTA1_330_1082311_02759,ExSeq
HTA1_330_1082311_02760,ExSeq
HTA1_330_1082311_02761,ExSeq
HTA1_330_1082311_02762,ExSeq
HTA1_330_1082311_02763,ExSeq
HTA1_330_1082311_02764,ExSeq
HTA1_330_1082311_02765,ExSeq
HTA1_330_1082311_02766,ExSeq
HTA1_330_1082311_02767,ExSeq
HTA1_330_1082311_02768,ExSeq
HTA1_330_1082311_02769,ExSeq
HTA1_330_1082311_02770,ExSeq
HTA1_330_1082311_02771,ExSeq
HTA1_330_1082311_02772,ExSeq
HTA1_330_1082311_02773,ExSeq
HTA1_330_1082311_02774,ExSeq
HTA1_330_1082311_02775,ExSeq
HTA1_330_1082311_02776,ExSeq
HTA1_330_1082311_02777,ExSeq
HTA1_330_1082311_02778,ExSeq
HTA1_330_1082311_02779,ExSeq
HTA1_330_1082311_02780,ExSeq
HTA1_330_1082311_02781,ExSeq
HTA1_330_1082311_02782,ExSeq
HTA1_330_1082311_02783,ExSeq
HTA1_330_1082311_02784,ExSeq
HTA1_330_1082311_02785,ExSeq
HTA1_330_1082311_02786,ExSeq
HTA1_330_1082311_02787,ExSeq
HTA1_330_1082311_02788,ExSeq
HTA1_330_1082311_02789,ExSeq
HTA1_330_1082311_02790,ExSeq
HTA1_330_1082311_02791,ExSeq
HTA1_330_1082311_02792,ExSeq
HTA1_330_1082311_02793,ExSeq
HTA1_330_1082311_02794,ExSeq
HTA1_330_1082311_02795,ExSeq
HTA1_330_1082311_02796,ExSeq
HTA1_330_1082311_02797,ExSeq
HTA1_330_1082311_02798,ExSeq
HTA1_330_1082311_02799,ExSeq
HTA1_330_1082311_02800,ExSeq
HTA1_330_1082311_02801,ExSeq
HTA1_330_1082311_02802,ExSeq
HTA1_330_1082311_02803,ExSeq
HTA1_330_1082311_02804,ExSeq
HTA1_330_1082311_02805,ExSeq
HTA1_330_1082311_02806,ExSeq
HTA1_330_1082311_02807,ExSeq
HTA1_330_1082311_02808,ExSeq
HTA1_330_1082311_02809,ExSeq
HTA1_330_1082311_02810,ExSeq
HTA1_330_1082311_02811,ExSeq
HTA1_330_1082311_02812,ExSeq
HTA1_330_1082311_02813,ExSeq
HTA1_330_1082311_02814,ExSeq
HTA1_330_1082311_02815,ExSeq
HTA1_330_1082311_02816,ExSeq
HTA1_330_1082311_02817,ExSeq
HTA1_330_1082311_02818,ExSeq
HTA1_330_1082311_02819,ExSeq
HTA1_330_1082311_02820,ExSeq
HTA1_330_1082311_02821,ExSeq
HTA1_330_1082311_02822,ExSeq
HTA1_330_1082311_02823,ExSeq
HTA1_330_1082311_02824,ExSeq
HTA1_330_1082311_02825,ExSeq
HTA1_330_1082311_02826,ExSeq
HTA1_330_1082311_02827,ExSeq
HTA1_330_1082311_02828,ExSeq
HTA1_330_1082311_02829,ExSeq
HTA1_330_1082311_02830,ExSeq
HTA1_330_1082311_02831,ExSeq
HTA1_330_1082311_02832,ExSeq
HTA1_330_1082311_02833,ExSeq
HTA1_330_1082311_02834,ExSeq
HTA1_330_1082311_02835,ExSeq
HTA1_330_1082311_02836,ExSeq
HTA1_330_1082311_02837,ExSeq
HTA1_330_1082311_02838,ExSeq
HTA1_330_1082311_02839,ExSeq
HTA1_330_1082311_02840,ExSeq
HTA1_330_1082311_02841,ExSeq
HTA1_330_1082311_02842,ExSeq
HTA1_330_1082311_02843,ExSeq
HTA1_330_1082311_02844,ExSeq
HTA1_330_1082311_02845,ExSeq
HTA1_330_1082311_02846,ExSeq
HTA1_330_1082311_02847,ExSeq
HTA1_330_1082311_02848,ExSeq
HTA1_330_1082311_02849,ExSeq
HTA1_330_1082311_02850,ExSeq
HTA1_330_1082311_02851,ExSeq
HTA1_330_1082311_02852,ExSeq
HTA1_330_1082311_02853,ExSeq
HTA1_330_1082311_02854,ExSeq
HTA1_330_1082311_02855,ExSeq
HTA1_330_1082311_02856,ExSeq
HTA1_330_1082311_02857,ExSeq
HTA1_330_1082311_02858,ExSeq
HTA1_330_1082311_02859,ExSeq
HTA1_330_1082311_02860,ExSeq
HTA1_330_1082311_02861,ExSeq
HTA1_330_1082311_02862,ExSeq
HTA1_330_1082311_02863,ExSeq
HTA1_330_1082311_02864,ExSeq
HTA1_330_1082311_02865,ExSeq
HTA1_330_1082311_02866,ExSeq
HTA1_330_1082311_02867,ExSeq
HTA1_330_1082311_02868,ExSeq
HTA1_330_1082311_02869,ExSeq
HTA1_330_1082311_02870,ExSeq
HTA1_330_1082311_02871,ExSeq
HTA1_330_1082311_02872,ExSeq
HTA1_330_1082311_02873,ExSeq
HTA1_330_1082311_02874,ExSeq
HTA1_330_1082311_02875,ExSeq
HTA1_330_1082311_02876,ExSeq
HTA1_330_1082311_02877,ExSeq
HTA1_330_1082311_02878,ExSeq
HTA1_330_1082311_02879,ExSeq
HTA1_330_1082311_02880,ExSeq
HTA1_330_1082311_02881,ExSeq
HTA1_330_1082311_02882,ExSeq
HTA1_330_1082311_02883,ExSeq
HTA1_330_1082311_02884,ExSeq
HTA1_330_1082311_02885,ExSeq
HTA1_330_1082311_02886,ExSeq
HTA1_330_1082311_02887,ExSeq
HTA1_330_1082311_02888,ExSeq
HTA1_330_1082311_02889,ExSeq
HTA1_330_1082311_02890,ExSeq
HTA1_330_1082311_02891,ExSeq
HTA1_330_1082311_02892,ExSeq
HTA1_330_1082311_02893,ExSeq
HTA1_330_1082311_02894,ExSeq
HTA1_330_1082311_02895,ExSeq
HTA1_330_1082311_02896,ExSeq
HTA1_330_1082311_02897,ExSeq
HTA1_330_1082311_02898,ExSeq
HTA1_330_1082311_02899,ExSeq
HTA1_330_1082311_02900,ExSeq
HTA1_330_1082311_02901,ExSeq
HTA1_330_1082311_02902,ExSeq
HTA1_330_1082311_02903,ExSeq
HTA1_330_1082311_02904,ExSeq
HTA1_330_1082311_02905,ExSeq
HTA1_330_1082311_02906,ExSeq
HTA1_330_1082311_02907,ExSeq
HTA1_330_1082311_02908,ExSeq
HTA1_330_1082311_02909,ExSeq
HTA1_330_1082311_02910,ExSeq
HTA1_330_1082311_02911,ExSeq
HTA1_330_1082311_02912,ExSeq
HTA1_330_1082311_02913,ExSeq
HTA1_330_1082311_02914,ExSeq
HTA1_330_1082311_02915,ExSeq
HTA1_330_1082311_02916,ExSeq
HTA1_330_1082311_02917,ExSeq
HTA1_330_1082311_02918,ExSeq
HTA1_330_1082311_02919,ExSeq
HTA1_330_1082311_02920,ExSeq
HTA1_330_1082311_02921,ExSeq
HTA1_330_1082311_02922,ExSeq
HTA1_330_1082311_02923,ExSeq
HTA1_330_1082311_02924,ExSeq
HTA1_330_1082311_02925,ExSeq
HTA1_330_1082311_02926,ExSeq
HTA1_330_1082311_02927,ExSeq
HTA1_330_1082311_02928,ExSeq
HTA1_330_1082311_02929,ExSeq
HTA1_330_1082311_02930,ExSeq
HTA1_330_1082311_02931,ExSeq
HTA1_330_1082311_02932,ExSeq
HTA1_330_1082311_02933,ExSeq
HTA1_330_1082311_02934,ExSeq
HTA1_330_1082311_02935,ExSeq
HTA1_330_1082311_02936,ExSeq
HTA1_330_1082311_02937,ExSeq
HTA1_330_1082311_02938,ExSeq
HTA1_330_1082311_02939,ExSeq
HTA1_330_1082311_02940,ExSeq
HTA1_330_1082311_02941,ExSeq
HTA1_330_1082311_02942,ExSeq
HTA1_330_1082311_02943,ExSeq
HTA1_330_1082311_02944,ExSeq
HTA1_330_1082311_02945,ExSeq
HTA1_330_1082311_02946,ExSeq
HTA1_330_1082311_02947,ExSeq
HTA1_330_1082311_02948,ExSeq
HTA1_330_1082311_02949,ExSeq
HTA1_330_1082311_02950,ExSeq
HTA1_330_1082311_02951,ExSeq
HTA1_330_1082311_02952,ExSeq
HTA1_330_1082311_02953,ExSeq
HTA1_330_1082311_02954,ExSeq
HTA1_330_1082311_02955,ExSeq
HTA1_330_1082311_02956,ExSeq
HTA1_330_1082311_02957,ExSeq
HTA1_330_1082311_02958,ExSeq
HTA1_330_1082311_02959,ExSeq
HTA1_330_1082311_02960,ExSeq
HTA1_330_1082311_02961,ExSeq
HTA1_330_1082311_02962,ExSeq
HTA1_330_1082311_02963,ExSeq
HTA1_330_1082311_02964,ExSeq
HTA1_330_1082311_02965,ExSeq
HTA1_330_1082311_02966,ExSeq
HTA1_330_1082311_02967,ExSeq
HTA1_330_1082311_02968,ExSeq
HTA1_330_1082311_02969,ExSeq
HTA1_330_1082311_02970,ExSeq
HTA1_330_1082311_02971,ExSeq
HTA1_330_1082311_02972,ExSeq
HTA1_330_1082311_02973,ExSeq
HTA1_330_1082311_02974,ExSeq
HTA1_330_1082311_02975,ExSeq
HTA1_330_1082311_02976,ExSeq
HTA1_330_1082311_02977,ExSeq
HTA1_330_1082311_02978,ExSeq
HTA1_330_1082311_02979,ExSeq
HTA1_330_1082311_02980,ExSeq
HTA1_330_1082311_02981,ExSeq
