HTAN_Data_File_ID,Imaging_Assay_Type
HTA6_1044_278,MIBI
HTA6_1044_279,MIBI
HTA6_1044_280,MIBI
HTA6_1044_281,MIBI
HTA6_1044_282,MIBI
HTA6_1044_283,MIBI
HTA6_1044_284,MIBI
HTA6_1044_285,MIBI
HTA6_1044_286,MIBI
HTA6_1044_287,MIBI
HTA6_1044_288,MIBI
HTA6_1044_273,MIBI
HTA6_1044_289,MIBI
HTA6_1044_290,MIBI
HTA6_1044_291,MIBI
HTA6_1044_292,MIBI
HTA6_1044_293,MIBI
HTA6_1044_294,MIBI
HTA6_1044_295,MIBI
HTA6_1044_296,MIBI
HTA6_1044_297,MIBI
HTA6_1044_298,MIBI
HTA6_1044_299,MIBI
HTA6_1044_300,MIBI
HTA6_1044_301,MIBI
HTA6_1044_302,MIBI
HTA6_1044_303,MIBI
HTA6_1044_304,MIBI
HTA6_1044_307,MIBI
HTA6_1044_305,MIBI
HTA6_1044_309,MIBI
HTA6_1044_310,MIBI
HTA6_1044_311,MIBI
HTA6_1044_308,MIBI
HTA6_1042_270,MIBI
HTA6_1042_271,MIBI
HTA6_1042_272,MIBI
HTA6_1042_274,MIBI
HTA6_1042_275,MIBI
HTA6_1042_276,MIBI
HTA6_1042_277,MIBI
HTA6_1042_278,MIBI
HTA6_1042_279,MIBI
HTA6_1042_281,MIBI
HTA6_1042_282,MIBI
HTA6_1042_283,MIBI
HTA6_1042_284,MIBI
HTA6_1042_285,MIBI
HTA6_1042_286,MIBI
HTA6_1042_287,MIBI
HTA6_1042_288,MIBI
HTA6_1042_273,MIBI
HTA6_1042_289,MIBI
HTA6_1042_290,MIBI
HTA6_1042_291,MIBI
HTA6_1042_292,MIBI
HTA6_1042_294,MIBI
HTA6_1042_295,MIBI
HTA6_1042_296,MIBI
HTA6_1042_297,MIBI
HTA6_1042_298,MIBI
HTA6_1042_299,MIBI
HTA6_1042_300,MIBI
HTA6_1042_301,MIBI
HTA6_1042_302,MIBI
HTA6_1042_303,MIBI
HTA6_1042_304,MIBI
HTA6_1042_307,MIBI
HTA6_1042_305,MIBI
HTA6_1042_309,MIBI
HTA6_1042_310,MIBI
HTA6_1042_311,MIBI
HTA6_1042_308,MIBI
HTA6_1039_269,MIBI
HTA6_1039_270,MIBI
HTA6_1039_271,MIBI
HTA6_1039_272,MIBI
HTA6_1039_274,MIBI
HTA6_1039_275,MIBI
HTA6_1039_277,MIBI
HTA6_1039_278,MIBI
HTA6_1039_279,MIBI
HTA6_1039_280,MIBI
HTA6_1039_281,MIBI
HTA6_1039_282,MIBI
HTA6_1039_283,MIBI
HTA6_1039_284,MIBI
HTA6_1039_285,MIBI
HTA6_1039_286,MIBI
HTA6_1039_287,MIBI
HTA6_1039_288,MIBI
HTA6_1039_273,MIBI
HTA6_1039_289,MIBI
HTA6_1039_290,MIBI
HTA6_1039_291,MIBI
HTA6_1039_292,MIBI
HTA6_1039_293,MIBI
HTA6_1039_294,MIBI
HTA6_1039_295,MIBI
HTA6_1039_296,MIBI
HTA6_1039_297,MIBI
HTA6_1039_298,MIBI
HTA6_1039_299,MIBI
HTA6_1039_300,MIBI
HTA6_1039_301,MIBI
HTA6_1039_302,MIBI
HTA6_1039_303,MIBI
HTA6_1039_304,MIBI
HTA6_1039_306,MIBI
HTA6_1039_307,MIBI
HTA6_1039_305,MIBI
HTA6_1039_309,MIBI
HTA6_1039_310,MIBI
HTA6_1039_311,MIBI
HTA6_1039_308,MIBI
HTA6_2130_7,MIBI
HTA6_2130_8,MIBI
HTA6_2130_9,MIBI
HTA6_2130_10,MIBI
HTA6_2130_11,MIBI
HTA6_2130_12,MIBI
HTA6_2130_13,MIBI
HTA6_2130_14,MIBI
HTA6_2130_15,MIBI
HTA6_2130_16,MIBI
HTA6_2130_17,MIBI
HTA6_2130_18,MIBI
HTA6_2130_19,MIBI
HTA6_2130_20,MIBI
HTA6_2130_21,MIBI
HTA6_2130_22,MIBI
HTA6_2130_23,MIBI
HTA6_2130_24,MIBI
HTA6_2130_25,MIBI
HTA6_2130_26,MIBI
HTA6_2130_27,MIBI
HTA6_2130_28,MIBI
HTA6_2130_29,MIBI
HTA6_2130_30,MIBI
HTA6_2130_31,MIBI
HTA6_2130_32,MIBI
HTA6_2130_33,MIBI
HTA6_2130_34,MIBI
HTA6_2130_35,MIBI
HTA6_2130_36,MIBI
HTA6_2130_37,MIBI
HTA6_2130_38,MIBI
HTA6_2130_39,MIBI
HTA6_2130_40,MIBI
HTA6_2130_41,MIBI
HTA6_2130_42,MIBI
HTA6_2130_44,MIBI
HTA6_2130_45,MIBI
HTA6_2130_46,MIBI
HTA6_2130_47,MIBI
HTA6_2130_48,MIBI
HTA6_2130_49,MIBI
HTA6_1073_267,MIBI
HTA6_1073_268,MIBI
HTA6_1073_269,MIBI
HTA6_1073_270,MIBI
HTA6_1073_272,MIBI
HTA6_1073_273,MIBI
HTA6_1073_275,MIBI
HTA6_1073_276,MIBI
HTA6_1073_277,MIBI
HTA6_1073_278,MIBI
HTA6_1073_279,MIBI
HTA6_1073_280,MIBI
HTA6_1073_281,MIBI
HTA6_1073_282,MIBI
HTA6_1073_283,MIBI
HTA6_1073_284,MIBI
HTA6_1073_285,MIBI
HTA6_1073_286,MIBI
HTA6_1073_271,MIBI
HTA6_1073_287,MIBI
HTA6_1073_288,MIBI
HTA6_1073_289,MIBI
HTA6_1073_290,MIBI
HTA6_1073_291,MIBI
HTA6_1073_292,MIBI
HTA6_1073_293,MIBI
HTA6_1073_295,MIBI
HTA6_1073_296,MIBI
HTA6_1073_297,MIBI
HTA6_1073_298,MIBI
HTA6_1073_300,MIBI
HTA6_1073_301,MIBI
HTA6_1073_302,MIBI
HTA6_1073_305,MIBI
HTA6_1073_303,MIBI
HTA6_1073_307,MIBI
HTA6_1073_308,MIBI
HTA6_1073_309,MIBI
HTA6_1073_306,MIBI
HTA6_1084_269,MIBI
HTA6_1084_270,MIBI
HTA6_1084_271,MIBI
HTA6_1084_272,MIBI
HTA6_1084_274,MIBI
HTA6_1084_275,MIBI
HTA6_1084_276,MIBI
HTA6_1084_277,MIBI
HTA6_1084_278,MIBI
HTA6_1084_279,MIBI
HTA6_1084_280,MIBI
HTA6_1084_281,MIBI
HTA6_1084_282,MIBI
HTA6_1084_283,MIBI
HTA6_1084_284,MIBI
HTA6_1084_285,MIBI
HTA6_1084_286,MIBI
HTA6_1084_287,MIBI
HTA6_1084_288,MIBI
HTA6_1084_273,MIBI
HTA6_1084_289,MIBI
HTA6_1084_290,MIBI
HTA6_1084_291,MIBI
HTA6_1084_292,MIBI
HTA6_1084_293,MIBI
HTA6_1084_294,MIBI
HTA6_1084_295,MIBI
HTA6_1084_296,MIBI
HTA6_1084_297,MIBI
HTA6_1084_298,MIBI
HTA6_1084_299,MIBI
HTA6_1084_300,MIBI
HTA6_1084_301,MIBI
HTA6_1084_302,MIBI
HTA6_1084_303,MIBI
HTA6_1084_304,MIBI
HTA6_1084_306,MIBI
HTA6_1084_307,MIBI
HTA6_1084_305,MIBI
HTA6_1084_309,MIBI
HTA6_1084_310,MIBI
HTA6_1084_311,MIBI
HTA6_1084_308,MIBI
HTA6_1085_328,MIBI
HTA6_1085_329,MIBI
HTA6_1085_330,MIBI
HTA6_1085_331,MIBI
HTA6_1085_333,MIBI
HTA6_1085_334,MIBI
HTA6_1085_335,MIBI
HTA6_1085_336,MIBI
HTA6_1085_337,MIBI
HTA6_1085_338,MIBI
HTA6_1085_339,MIBI
HTA6_1085_340,MIBI
HTA6_1085_341,MIBI
HTA6_1085_342,MIBI
HTA6_1085_343,MIBI
HTA6_1085_344,MIBI
HTA6_1085_345,MIBI
HTA6_1085_346,MIBI
HTA6_1085_347,MIBI
HTA6_1085_332,MIBI
HTA6_1085_348,MIBI
HTA6_1085_349,MIBI
HTA6_1085_350,MIBI
HTA6_1085_351,MIBI
HTA6_1085_352,MIBI
HTA6_1085_353,MIBI
HTA6_1085_354,MIBI
HTA6_1085_355,MIBI
HTA6_1085_356,MIBI
HTA6_1085_357,MIBI
HTA6_1085_358,MIBI
HTA6_1085_359,MIBI
HTA6_1085_360,MIBI
HTA6_1085_361,MIBI
HTA6_1085_362,MIBI
HTA6_1085_363,MIBI
HTA6_1085_365,MIBI
HTA6_1085_366,MIBI
HTA6_1085_364,MIBI
HTA6_1085_368,MIBI
HTA6_1085_369,MIBI
HTA6_1085_370,MIBI
HTA6_1085_367,MIBI
HTA6_1095_269,MIBI
HTA6_1095_270,MIBI
HTA6_1095_271,MIBI
HTA6_1095_272,MIBI
HTA6_1095_274,MIBI
HTA6_1095_275,MIBI
HTA6_1095_276,MIBI
HTA6_1095_277,MIBI
HTA6_1095_278,MIBI
HTA6_1095_279,MIBI
HTA6_1095_280,MIBI
HTA6_1095_281,MIBI
HTA6_1095_282,MIBI
HTA6_1095_283,MIBI
HTA6_1095_284,MIBI
HTA6_1095_285,MIBI
HTA6_1095_286,MIBI
HTA6_1095_287,MIBI
HTA6_1095_288,MIBI
HTA6_1095_273,MIBI
HTA6_1095_289,MIBI
HTA6_1095_290,MIBI
HTA6_1095_291,MIBI
HTA6_1095_292,MIBI
HTA6_1095_293,MIBI
HTA6_1095_294,MIBI
HTA6_1095_295,MIBI
HTA6_1095_296,MIBI
HTA6_1095_297,MIBI
HTA6_1095_298,MIBI
HTA6_1095_299,MIBI
HTA6_1095_300,MIBI
HTA6_1095_301,MIBI
HTA6_1095_302,MIBI
HTA6_1095_303,MIBI
HTA6_1095_304,MIBI
HTA6_1095_306,MIBI
HTA6_1095_307,MIBI
HTA6_1095_305,MIBI
HTA6_1095_309,MIBI
HTA6_1095_310,MIBI
HTA6_1095_311,MIBI
HTA6_1095_308,MIBI
HTA6_2071_275,MIBI
HTA6_2071_276,MIBI
HTA6_2071_277,MIBI
HTA6_2071_278,MIBI
HTA6_2071_280,MIBI
HTA6_2071_281,MIBI
HTA6_2071_282,MIBI
HTA6_2071_283,MIBI
HTA6_2071_284,MIBI
HTA6_2071_285,MIBI
HTA6_2071_286,MIBI
HTA6_2071_287,MIBI
HTA6_2071_288,MIBI
HTA6_2071_289,MIBI
HTA6_2071_290,MIBI
HTA6_2071_291,MIBI
HTA6_2071_292,MIBI
HTA6_2071_293,MIBI
HTA6_2071_294,MIBI
HTA6_2071_279,MIBI
HTA6_2071_295,MIBI
HTA6_2071_296,MIBI
HTA6_2071_297,MIBI
HTA6_2071_298,MIBI
HTA6_2071_299,MIBI
HTA6_2071_300,MIBI
HTA6_2071_301,MIBI
HTA6_2071_302,MIBI
HTA6_2071_303,MIBI
HTA6_2071_304,MIBI
HTA6_2071_305,MIBI
HTA6_2071_306,MIBI
HTA6_2071_307,MIBI
HTA6_2071_308,MIBI
HTA6_2071_309,MIBI
HTA6_2071_310,MIBI
HTA6_2071_312,MIBI
HTA6_2071_313,MIBI
HTA6_2071_311,MIBI
HTA6_2071_315,MIBI
HTA6_2071_316,MIBI
HTA6_2071_317,MIBI
HTA6_2071_314,MIBI
HTA6_EXT3_2,MIBI
HTA6_EXT3_3,MIBI
HTA6_EXT3_4,MIBI
HTA6_EXT3_5,MIBI
HTA6_EXT3_6,MIBI
HTA6_EXT3_7,MIBI
HTA6_EXT3_8,MIBI
HTA6_EXT3_9,MIBI
HTA6_EXT3_10,MIBI
HTA6_EXT3_11,MIBI
HTA6_EXT3_12,MIBI
HTA6_EXT3_13,MIBI
HTA6_EXT3_14,MIBI
HTA6_EXT3_15,MIBI
HTA6_EXT3_16,MIBI
HTA6_EXT3_17,MIBI
HTA6_EXT3_18,MIBI
HTA6_EXT3_19,MIBI
HTA6_EXT3_20,MIBI
HTA6_EXT3_21,MIBI
HTA6_EXT3_22,MIBI
HTA6_EXT3_23,MIBI
HTA6_EXT3_24,MIBI
HTA6_EXT3_25,MIBI
HTA6_EXT3_26,MIBI
HTA6_EXT3_27,MIBI
HTA6_EXT3_28,MIBI
HTA6_EXT3_29,MIBI
HTA6_EXT3_30,MIBI
HTA6_EXT3_31,MIBI
HTA6_EXT3_32,MIBI
HTA6_EXT3_33,MIBI
HTA6_EXT3_34,MIBI
HTA6_EXT3_35,MIBI
HTA6_EXT3_36,MIBI
HTA6_EXT3_37,MIBI
HTA6_EXT3_38,MIBI
HTA6_EXT3_39,MIBI
HTA6_EXT3_40,MIBI
HTA6_EXT3_41,MIBI
HTA6_EXT3_42,MIBI
HTA6_EXT3_43,MIBI
HTA6_EXT3_44,MIBI
HTA6_2077_275,MIBI
HTA6_2077_276,MIBI
HTA6_2077_277,MIBI
HTA6_2077_278,MIBI
HTA6_2077_280,MIBI
HTA6_2077_281,MIBI
HTA6_2077_282,MIBI
HTA6_2077_283,MIBI
HTA6_2077_284,MIBI
HTA6_2077_285,MIBI
HTA6_2077_286,MIBI
HTA6_2077_287,MIBI
HTA6_2077_288,MIBI
HTA6_2077_289,MIBI
HTA6_2077_290,MIBI
HTA6_2077_291,MIBI
HTA6_2077_292,MIBI
HTA6_2077_293,MIBI
HTA6_2077_294,MIBI
HTA6_2077_279,MIBI
HTA6_2077_295,MIBI
HTA6_2077_296,MIBI
HTA6_2077_297,MIBI
HTA6_2077_298,MIBI
HTA6_2077_299,MIBI
HTA6_2077_300,MIBI
HTA6_2077_301,MIBI
HTA6_2077_302,MIBI
HTA6_2077_303,MIBI
HTA6_2077_304,MIBI
HTA6_2077_305,MIBI
HTA6_2077_306,MIBI
HTA6_2077_307,MIBI
HTA6_2077_308,MIBI
HTA6_2077_309,MIBI
HTA6_2077_310,MIBI
HTA6_2077_313,MIBI
HTA6_2077_311,MIBI
HTA6_2077_315,MIBI
HTA6_2077_316,MIBI
HTA6_2077_317,MIBI
HTA6_2077_314,MIBI
HTA6_1077_273,MIBI
HTA6_1077_274,MIBI
HTA6_1077_275,MIBI
HTA6_1077_276,MIBI
HTA6_1077_278,MIBI
HTA6_1077_279,MIBI
HTA6_1077_280,MIBI
HTA6_1077_281,MIBI
HTA6_1077_282,MIBI
HTA6_1077_283,MIBI
HTA6_1077_284,MIBI
HTA6_1077_285,MIBI
HTA6_1077_286,MIBI
HTA6_1077_287,MIBI
HTA6_1077_288,MIBI
HTA6_1077_289,MIBI
HTA6_1077_290,MIBI
HTA6_1077_291,MIBI
HTA6_1077_292,MIBI
HTA6_1077_277,MIBI
HTA6_1077_293,MIBI
HTA6_1077_294,MIBI
HTA6_1077_295,MIBI
HTA6_1077_296,MIBI
HTA6_1077_297,MIBI
HTA6_1077_298,MIBI
HTA6_1077_299,MIBI
HTA6_1077_300,MIBI
HTA6_1077_301,MIBI
HTA6_1077_302,MIBI
HTA6_1077_303,MIBI
HTA6_1077_304,MIBI
HTA6_1077_306,MIBI
HTA6_1077_307,MIBI
HTA6_1077_308,MIBI
HTA6_1077_310,MIBI
HTA6_1077_311,MIBI
HTA6_1077_309,MIBI
HTA6_1077_313,MIBI
HTA6_1077_314,MIBI
HTA6_1077_315,MIBI
HTA6_1077_312,MIBI
HTA6_1081_267,MIBI
HTA6_1081_268,MIBI
HTA6_1081_269,MIBI
HTA6_1081_270,MIBI
HTA6_1081_272,MIBI
HTA6_1081_273,MIBI
HTA6_1081_275,MIBI
HTA6_1081_276,MIBI
HTA6_1081_277,MIBI
HTA6_1081_278,MIBI
HTA6_1081_279,MIBI
HTA6_1081_280,MIBI
HTA6_1081_281,MIBI
HTA6_1081_282,MIBI
HTA6_1081_283,MIBI
HTA6_1081_284,MIBI
HTA6_1081_285,MIBI
HTA6_1081_286,MIBI
HTA6_1081_271,MIBI
HTA6_1081_287,MIBI
HTA6_1081_288,MIBI
HTA6_1081_289,MIBI
HTA6_1081_290,MIBI
HTA6_1081_291,MIBI
HTA6_1081_292,MIBI
HTA6_1081_293,MIBI
HTA6_1081_294,MIBI
HTA6_1081_295,MIBI
HTA6_1081_296,MIBI
HTA6_1081_297,MIBI
HTA6_1081_298,MIBI
HTA6_1081_299,MIBI
HTA6_1081_300,MIBI
HTA6_1081_301,MIBI
HTA6_1081_302,MIBI
HTA6_1081_304,MIBI
HTA6_1081_305,MIBI
HTA6_1081_303,MIBI
HTA6_1081_307,MIBI
HTA6_1081_308,MIBI
HTA6_1081_309,MIBI
HTA6_1081_306,MIBI
HTA6_1066_269,MIBI
HTA6_1066_270,MIBI
HTA6_1066_271,MIBI
HTA6_1066_272,MIBI
HTA6_1066_274,MIBI
HTA6_1066_275,MIBI
HTA6_1066_276,MIBI
HTA6_1066_277,MIBI
HTA6_1066_278,MIBI
HTA6_1066_279,MIBI
HTA6_1066_280,MIBI
HTA6_1066_281,MIBI
HTA6_1066_282,MIBI
HTA6_1066_283,MIBI
HTA6_1066_284,MIBI
HTA6_1066_285,MIBI
HTA6_1066_286,MIBI
HTA6_1066_287,MIBI
HTA6_1066_288,MIBI
HTA6_1066_273,MIBI
HTA6_1066_289,MIBI
HTA6_1066_290,MIBI
HTA6_1066_291,MIBI
HTA6_1066_292,MIBI
HTA6_1066_293,MIBI
HTA6_1066_294,MIBI
HTA6_1066_295,MIBI
HTA6_1066_296,MIBI
HTA6_1066_297,MIBI
HTA6_1066_298,MIBI
HTA6_1066_299,MIBI
HTA6_1066_300,MIBI
HTA6_1066_301,MIBI
HTA6_1066_302,MIBI
HTA6_1066_303,MIBI
HTA6_1066_304,MIBI
HTA6_1066_307,MIBI
HTA6_1066_305,MIBI
HTA6_1066_309,MIBI
HTA6_1066_310,MIBI
HTA6_1066_311,MIBI
HTA6_1066_308,MIBI
HTA6_2055_267,MIBI
HTA6_2055_268,MIBI
HTA6_2055_269,MIBI
HTA6_2055_270,MIBI
HTA6_2055_272,MIBI
HTA6_2055_273,MIBI
HTA6_2055_274,MIBI
HTA6_2055_275,MIBI
HTA6_2055_276,MIBI
HTA6_2055_277,MIBI
HTA6_2055_278,MIBI
HTA6_2055_279,MIBI
HTA6_2055_280,MIBI
HTA6_2055_281,MIBI
HTA6_2055_282,MIBI
HTA6_2055_283,MIBI
HTA6_2055_284,MIBI
HTA6_2055_285,MIBI
HTA6_2055_286,MIBI
HTA6_2055_271,MIBI
HTA6_2055_287,MIBI
HTA6_2055_288,MIBI
HTA6_2055_289,MIBI
HTA6_2055_290,MIBI
HTA6_2055_291,MIBI
HTA6_2055_292,MIBI
HTA6_2055_293,MIBI
HTA6_2055_294,MIBI
HTA6_2055_295,MIBI
HTA6_2055_296,MIBI
HTA6_2055_297,MIBI
HTA6_2055_298,MIBI
HTA6_2055_299,MIBI
HTA6_2055_300,MIBI
HTA6_2055_301,MIBI
HTA6_2055_302,MIBI
HTA6_2055_304,MIBI
HTA6_2055_305,MIBI
HTA6_2055_303,MIBI
HTA6_2055_307,MIBI
HTA6_2055_308,MIBI
HTA6_2055_309,MIBI
HTA6_2055_306,MIBI
HTA6_1060_269,MIBI
HTA6_1060_270,MIBI
HTA6_1060_271,MIBI
HTA6_1060_272,MIBI
HTA6_1060_274,MIBI
HTA6_1060_275,MIBI
HTA6_1060_277,MIBI
HTA6_1060_278,MIBI
HTA6_1060_279,MIBI
HTA6_1060_280,MIBI
HTA6_1060_281,MIBI
HTA6_1060_282,MIBI
HTA6_1060_283,MIBI
HTA6_1060_284,MIBI
HTA6_1060_285,MIBI
HTA6_1060_286,MIBI
HTA6_1060_287,MIBI
HTA6_1060_288,MIBI
HTA6_1060_273,MIBI
HTA6_1060_289,MIBI
HTA6_1060_290,MIBI
HTA6_1060_291,MIBI
HTA6_1060_292,MIBI
HTA6_1060_293,MIBI
HTA6_1060_294,MIBI
HTA6_1060_295,MIBI
HTA6_1060_296,MIBI
HTA6_1060_297,MIBI
HTA6_1060_298,MIBI
HTA6_1060_299,MIBI
HTA6_1060_300,MIBI
HTA6_1060_302,MIBI
HTA6_1060_303,MIBI
HTA6_1060_304,MIBI
HTA6_1060_305,MIBI
HTA6_1060_309,MIBI
HTA6_1060_310,MIBI
HTA6_1060_311,MIBI
HTA6_1060_308,MIBI
HTA6_1082_269,MIBI
HTA6_1082_270,MIBI
HTA6_1082_271,MIBI
HTA6_1082_272,MIBI
HTA6_1082_274,MIBI
HTA6_1082_275,MIBI
HTA6_1082_276,MIBI
HTA6_1082_277,MIBI
HTA6_1082_278,MIBI
HTA6_1082_279,MIBI
HTA6_1082_280,MIBI
HTA6_1082_281,MIBI
HTA6_1082_282,MIBI
HTA6_1082_283,MIBI
HTA6_1082_284,MIBI
HTA6_1082_285,MIBI
HTA6_1082_286,MIBI
HTA6_1082_287,MIBI
HTA6_1082_288,MIBI
HTA6_1082_273,MIBI
HTA6_1082_289,MIBI
HTA6_1082_290,MIBI
HTA6_1082_291,MIBI
HTA6_1082_292,MIBI
HTA6_1082_293,MIBI
HTA6_1082_294,MIBI
HTA6_1082_295,MIBI
HTA6_1082_296,MIBI
HTA6_1082_297,MIBI
HTA6_1082_298,MIBI
HTA6_1082_299,MIBI
HTA6_1082_300,MIBI
HTA6_1082_301,MIBI
HTA6_1082_302,MIBI
HTA6_1082_303,MIBI
HTA6_1082_304,MIBI
HTA6_1082_306,MIBI
HTA6_1082_307,MIBI
HTA6_1082_305,MIBI
HTA6_1082_309,MIBI
HTA6_1082_310,MIBI
HTA6_1082_311,MIBI
HTA6_1082_308,MIBI
HTA6_1086_267,MIBI
HTA6_1086_268,MIBI
HTA6_1086_269,MIBI
HTA6_1086_270,MIBI
HTA6_1086_272,MIBI
HTA6_1086_273,MIBI
HTA6_1086_274,MIBI
HTA6_1086_275,MIBI
HTA6_1086_276,MIBI
HTA6_1086_277,MIBI
HTA6_1086_278,MIBI
HTA6_1086_279,MIBI
HTA6_1086_280,MIBI
HTA6_1086_281,MIBI
HTA6_1086_282,MIBI
HTA6_1086_283,MIBI
HTA6_1086_284,MIBI
HTA6_1086_285,MIBI
HTA6_1086_286,MIBI
HTA6_1086_271,MIBI
HTA6_1086_287,MIBI
HTA6_1086_288,MIBI
HTA6_1086_289,MIBI
HTA6_1086_290,MIBI
HTA6_1086_291,MIBI
HTA6_1086_292,MIBI
HTA6_1086_293,MIBI
HTA6_1086_294,MIBI
HTA6_1086_295,MIBI
HTA6_1086_296,MIBI
HTA6_1086_297,MIBI
HTA6_1086_298,MIBI
HTA6_1086_299,MIBI
HTA6_1086_300,MIBI
HTA6_1086_301,MIBI
HTA6_1086_302,MIBI
HTA6_1086_304,MIBI
HTA6_1086_305,MIBI
HTA6_1086_303,MIBI
HTA6_1086_307,MIBI
HTA6_1086_308,MIBI
HTA6_1086_309,MIBI
HTA6_1086_306,MIBI
HTA6_1092_269,MIBI
HTA6_1092_270,MIBI
HTA6_1092_271,MIBI
HTA6_1092_272,MIBI
HTA6_1092_274,MIBI
HTA6_1092_275,MIBI
HTA6_1092_276,MIBI
HTA6_1092_277,MIBI
HTA6_1092_278,MIBI
HTA6_1092_279,MIBI
HTA6_1092_280,MIBI
HTA6_1092_281,MIBI
HTA6_1092_282,MIBI
HTA6_1092_283,MIBI
HTA6_1092_284,MIBI
HTA6_1092_285,MIBI
HTA6_1092_286,MIBI
HTA6_1092_287,MIBI
HTA6_1092_288,MIBI
HTA6_1092_273,MIBI
HTA6_1092_289,MIBI
HTA6_1092_290,MIBI
HTA6_1092_291,MIBI
HTA6_1092_292,MIBI
HTA6_1092_293,MIBI
HTA6_1092_294,MIBI
HTA6_1092_295,MIBI
HTA6_1092_296,MIBI
HTA6_1092_297,MIBI
HTA6_1092_298,MIBI
HTA6_1092_299,MIBI
HTA6_1092_300,MIBI
HTA6_1092_301,MIBI
HTA6_1092_302,MIBI
HTA6_1092_303,MIBI
HTA6_1092_304,MIBI
HTA6_1092_306,MIBI
HTA6_1092_307,MIBI
HTA6_1092_305,MIBI
HTA6_1092_309,MIBI
HTA6_1092_310,MIBI
HTA6_1092_311,MIBI
HTA6_1092_308,MIBI
HTA6_1098_331,MIBI
HTA6_1098_332,MIBI
HTA6_1098_333,MIBI
HTA6_1098_334,MIBI
HTA6_1098_336,MIBI
HTA6_1098_337,MIBI
HTA6_1098_338,MIBI
HTA6_1098_339,MIBI
HTA6_1098_340,MIBI
HTA6_1098_341,MIBI
HTA6_1098_342,MIBI
HTA6_1098_343,MIBI
HTA6_1098_344,MIBI
HTA6_1098_345,MIBI
HTA6_1098_346,MIBI
HTA6_1098_347,MIBI
HTA6_1098_348,MIBI
HTA6_1098_349,MIBI
HTA6_1098_350,MIBI
HTA6_1098_335,MIBI
HTA6_1098_351,MIBI
HTA6_1098_352,MIBI
HTA6_1098_353,MIBI
HTA6_1098_354,MIBI
HTA6_1098_355,MIBI
HTA6_1098_356,MIBI
HTA6_1098_357,MIBI
HTA6_1098_358,MIBI
HTA6_1098_359,MIBI
HTA6_1098_360,MIBI
HTA6_1098_361,MIBI
HTA6_1098_362,MIBI
HTA6_1098_363,MIBI
HTA6_1098_364,MIBI
HTA6_1098_365,MIBI
HTA6_1098_366,MIBI
HTA6_1098_368,MIBI
HTA6_1098_369,MIBI
HTA6_1098_367,MIBI
HTA6_1098_371,MIBI
HTA6_1098_372,MIBI
HTA6_1098_373,MIBI
HTA6_1098_370,MIBI
HTA6_1079_269,MIBI
HTA6_1079_270,MIBI
HTA6_1079_271,MIBI
HTA6_1079_272,MIBI
HTA6_1079_274,MIBI
HTA6_1079_275,MIBI
HTA6_1079_276,MIBI
HTA6_1079_277,MIBI
HTA6_1079_278,MIBI
HTA6_1079_279,MIBI
HTA6_1079_280,MIBI
HTA6_1079_281,MIBI
HTA6_1079_282,MIBI
HTA6_1079_283,MIBI
HTA6_1079_284,MIBI
HTA6_1079_285,MIBI
HTA6_1079_286,MIBI
HTA6_1079_287,MIBI
HTA6_1079_288,MIBI
HTA6_1079_273,MIBI
HTA6_1079_289,MIBI
HTA6_1079_290,MIBI
HTA6_1079_291,MIBI
HTA6_1079_292,MIBI
HTA6_1079_293,MIBI
HTA6_1079_294,MIBI
HTA6_1079_295,MIBI
HTA6_1079_296,MIBI
HTA6_1079_297,MIBI
HTA6_1079_298,MIBI
HTA6_1079_299,MIBI
HTA6_1079_300,MIBI
HTA6_1079_301,MIBI
HTA6_1079_302,MIBI
HTA6_1079_303,MIBI
HTA6_1079_304,MIBI
HTA6_1079_306,MIBI
HTA6_1079_307,MIBI
HTA6_1079_305,MIBI
HTA6_1079_309,MIBI
HTA6_1079_310,MIBI
HTA6_1079_311,MIBI
HTA6_1079_308,MIBI
HTA6_1064_269,MIBI
HTA6_1064_270,MIBI
HTA6_1064_271,MIBI
HTA6_1064_272,MIBI
HTA6_1064_274,MIBI
HTA6_1064_275,MIBI
HTA6_1064_276,MIBI
HTA6_1064_277,MIBI
HTA6_1064_278,MIBI
HTA6_1064_279,MIBI
HTA6_1064_280,MIBI
HTA6_1064_281,MIBI
HTA6_1064_282,MIBI
HTA6_1064_283,MIBI
HTA6_1064_284,MIBI
HTA6_1064_285,MIBI
HTA6_1064_286,MIBI
HTA6_1064_287,MIBI
HTA6_1064_288,MIBI
HTA6_1064_273,MIBI
HTA6_1064_289,MIBI
HTA6_1064_290,MIBI
HTA6_1064_291,MIBI
HTA6_1064_292,MIBI
HTA6_1064_293,MIBI
HTA6_1064_294,MIBI
HTA6_1064_295,MIBI
HTA6_1064_296,MIBI
HTA6_1064_297,MIBI
HTA6_1064_298,MIBI
HTA6_1064_299,MIBI
HTA6_1064_300,MIBI
HTA6_1064_301,MIBI
HTA6_1064_302,MIBI
HTA6_1064_303,MIBI
HTA6_1064_304,MIBI
HTA6_1064_306,MIBI
HTA6_1064_307,MIBI
HTA6_1064_305,MIBI
HTA6_1064_309,MIBI
HTA6_1064_310,MIBI
HTA6_1064_311,MIBI
HTA6_1064_308,MIBI
HTA6_1102_269,MIBI
HTA6_1102_270,MIBI
HTA6_1102_271,MIBI
HTA6_1102_272,MIBI
HTA6_1102_274,MIBI
HTA6_1102_275,MIBI
